job_level,performance_rating,job_role,age,job_satisfaction,company_size,employee_id,leadership_opportunities,company_reputation,marital_status,overtime,employee_recognition,attrition,education_level,gender,number_of_promotions,years_at_company,innovation_opportunities,work_life_balance,distance_from_home,remote_work,monthly_income,number_of_dependents,age_group,commute_distance,years_per_promotion,loyalty_bucket,income_tier,has_dependents
Mid,Average,Finance,37,Very High,Small,50907,0,Fair,Single,1,Low,0,Master’s Degree,Male,1,6,0,Excellent,98,0,7269,0,36-45,Long,3.0,Fast Promotion,Middle Income,No Dependents
Mid,Average,Healthcare,24,High,Large,66152,0,Good,Single,1,Medium,0,Bachelor’s Degree,Female,1,14,0,Fair,44,0,9763,0,18-25,Medium,7.0,Average Promotion,High Income,No Dependents
Senior,Average,Finance,55,Very High,Large,20214,0,Poor,Married,0,Low,0,Master’s Degree,Male,0,9,0,Good,64,0,4678,2,46-55,Medium,9.0,Average Promotion,Low Income,Has Dependents
Senior,Average,Technology,47,Very High,Large,61827,0,Fair,Married,0,Low,0,Associate Degree,Male,1,8,0,Excellent,94,0,9478,4,46-55,Long,4.0,Fast Promotion,High Income,Has Dependents
Mid,Average,Technology,40,High,Small,44067,0,Good,Married,0,Medium,0,Bachelor’s Degree,Male,2,7,0,Excellent,92,0,8816,0,36-45,Long,2.3333333333333335,Fast Promotion,High Income,No Dependents
Entry,Average,Finance,26,Medium,Medium,16575,0,Poor,Single,1,High,1,PhD,Male,1,15,0,Excellent,87,0,6580,0,26-35,Long,7.5,Average Promotion,Middle Income,No Dependents
Entry,Low,Education,32,High,Small,2717,1,Poor,Married,0,Low,0,Master’s Degree,Male,1,3,0,Excellent,43,0,5190,4,26-35,Medium,1.5,Fast Promotion,Low Income,Has Dependents
Entry,Below Average,Healthcare,35,Medium,Large,15241,0,Good,Single,0,Medium,1,Associate Degree,Male,0,3,0,Good,20,0,7777,0,26-35,Short,3.0,Fast Promotion,Middle Income,No Dependents
Mid,Below Average,Education,20,High,Small,52950,0,Poor,Divorced,0,High,1,Master’s Degree,Female,0,9,0,Poor,71,1,5010,1,18-25,Long,9.0,Average Promotion,Low Income,Has Dependents
Mid,Average,Media,26,Medium,Large,52336,0,Excellent,Married,0,Medium,0,Master’s Degree,Female,2,15,0,Excellent,69,0,6345,2,26-35,Long,5.0,Fast Promotion,Middle Income,Has Dependents
Entry,Average,Technology,27,High,Large,42772,0,Excellent,Divorced,0,Very High,0,Master’s Degree,Male,0,12,0,Fair,14,0,8717,4,26-35,Short,12.0,Average Promotion,High Income,Has Dependents
Entry,Average,Technology,23,High,Small,22707,0,Poor,Married,1,High,1,Master’s Degree,Female,1,10,0,Fair,82,0,9493,1,18-25,Long,5.0,Fast Promotion,High Income,Has Dependents
Mid,Average,Media,37,Very High,Large,70088,0,Good,Married,0,High,1,High School,Female,1,22,0,Excellent,82,0,6001,1,36-45,Long,11.0,Average Promotion,Low Income,Has Dependents
Mid,Average,Technology,38,Low,Medium,21046,0,Fair,Divorced,1,High,1,Associate Degree,Male,0,9,0,Fair,41,0,10542,2,36-45,Medium,9.0,Average Promotion,High Income,Has Dependents
Senior,Average,Healthcare,23,Medium,Small,23475,0,Good,Single,0,Low,0,Bachelor’s Degree,Female,2,2,1,Good,4,0,7550,1,18-25,Short,0.6666666666666666,Fast Promotion,Middle Income,Has Dependents
Mid,Below Average,Healthcare,20,Medium,Large,6222,0,Good,Single,1,Very High,1,Bachelor’s Degree,Male,2,2,0,Fair,53,1,9048,0,18-25,Medium,0.6666666666666666,Fast Promotion,High Income,No Dependents
Mid,Average,Healthcare,43,High,Medium,70021,0,Fair,Married,0,Medium,1,Bachelor’s Degree,Female,1,20,0,Poor,27,0,6664,2,36-45,Short,10.0,Average Promotion,Middle Income,Has Dependents
Mid,Average,Education,18,High,Small,13387,0,Fair,Married,1,Medium,1,High School,Female,0,6,1,Good,68,0,3956,0,18-25,Long,6.0,Average Promotion,Low Income,No Dependents
Entry,High,Healthcare,29,High,Small,44415,0,Good,Single,0,Low,1,Associate Degree,Female,2,9,0,Fair,59,0,6978,0,26-35,Medium,3.0,Fast Promotion,Middle Income,No Dependents
Senior,Low,Media,54,High,Large,48666,0,Good,Divorced,1,Very High,0,Bachelor’s Degree,Male,1,6,0,Good,21,0,5941,1,46-55,Short,3.0,Fast Promotion,Low Income,Has Dependents
Entry,Average,Healthcare,22,Very High,Small,15512,0,Fair,Divorced,0,Low,1,Associate Degree,Male,0,1,0,Good,74,0,5565,4,18-25,Long,1.0,Fast Promotion,Low Income,Has Dependents
Mid,Average,Education,26,High,Small,64174,0,Good,Married,0,Medium,0,Associate Degree,Female,2,1,1,Poor,74,1,5354,1,26-35,Long,0.3333333333333333,Fast Promotion,Low Income,Has Dependents
Entry,High,Finance,53,High,Medium,69507,0,Excellent,Single,0,Low,1,Bachelor’s Degree,Female,1,6,0,Excellent,22,0,8505,2,46-55,Short,3.0,Fast Promotion,High Income,Has Dependents
Entry,Average,Media,46,Very High,Small,55193,0,Excellent,Married,0,High,1,Master’s Degree,Female,2,18,1,Good,81,0,5005,1,46-55,Long,6.0,Average Promotion,Low Income,Has Dependents
Entry,Average,Technology,32,High,Medium,71112,0,Good,Married,0,Medium,1,Master’s Degree,Female,1,4,0,Fair,65,0,10054,1,26-35,Medium,2.0,Fast Promotion,High Income,Has Dependents
Entry,Average,Education,47,High,Medium,63773,0,Poor,Married,1,Low,1,High School,Male,0,19,0,Fair,92,0,3457,3,46-55,Long,19.0,Stagnant (No Promos),Low Income,Has Dependents
Senior,Below Average,Media,48,High,Medium,71805,0,Good,Divorced,1,Medium,0,High School,Female,0,10,0,Excellent,43,0,6832,1,46-55,Medium,10.0,Average Promotion,Middle Income,Has Dependents
Entry,Below Average,Healthcare,38,High,Small,65432,1,Fair,Divorced,0,High,0,PhD,Female,0,17,0,Excellent,41,0,7572,0,36-45,Medium,17.0,Stagnant (No Promos),Middle Income,No Dependents
Mid,Average,Healthcare,43,Very High,Medium,61958,0,Good,Married,0,Low,0,Associate Degree,Male,2,14,1,Good,81,0,7617,6,36-45,Long,4.666666666666667,Fast Promotion,Middle Income,Has Dependents
Entry,High,Media,41,Very High,Small,10786,0,Poor,Divorced,0,Medium,0,Bachelor’s Degree,Male,1,11,0,Good,41,0,6338,2,36-45,Medium,5.5,Average Promotion,Middle Income,Has Dependents
Mid,Below Average,Technology,41,Very High,Medium,33799,0,Poor,Single,0,Low,0,Associate Degree,Male,0,24,0,Good,33,0,8968,1,36-45,Short,24.0,Stagnant (No Promos),High Income,Has Dependents
Senior,Below Average,Media,55,High,Large,28351,0,Fair,Married,0,High,0,Associate Degree,Female,2,40,0,Good,58,1,4695,1,46-55,Medium,13.333333333333334,Stagnant (No Promos),Low Income,Has Dependents
Entry,Average,Media,31,High,Large,1578,0,Poor,Single,0,Medium,1,High School,Male,0,23,0,Poor,15,0,4886,2,26-35,Short,23.0,Stagnant (No Promos),Low Income,Has Dependents
Entry,Average,Healthcare,55,Medium,Medium,36562,0,Good,Single,0,Low,1,Associate Degree,Female,0,35,0,Good,65,1,6215,2,46-55,Medium,35.0,Stagnant (No Promos),Middle Income,Has Dependents
Entry,Average,Education,42,High,Medium,20040,0,Poor,Divorced,0,Medium,1,PhD,Male,2,26,0,Fair,65,0,4921,3,36-45,Medium,8.666666666666666,Average Promotion,Low Income,Has Dependents
Entry,Below Average,Education,41,Very High,Medium,54963,0,Excellent,Single,0,High,1,Bachelor’s Degree,Male,0,30,0,Good,39,0,5575,1,36-45,Medium,30.0,Stagnant (No Promos),Low Income,Has Dependents
Mid,Low,Technology,44,Low,Medium,20712,0,Fair,Divorced,1,Low,0,Bachelor’s Degree,Female,2,9,0,Fair,23,0,7951,0,36-45,Short,3.0,Fast Promotion,Middle Income,No Dependents
Mid,Average,Finance,38,Very High,Small,72235,1,Good,Single,0,Medium,0,Master’s Degree,Male,4,23,0,Fair,45,1,9496,0,36-45,Medium,4.6,Fast Promotion,High Income,No Dependents
Senior,Average,Finance,55,High,Medium,31187,0,Good,Married,0,High,0,High School,Male,0,9,0,Good,91,0,8472,1,46-55,Long,9.0,Average Promotion,High Income,Has Dependents
Entry,Average,Healthcare,21,High,Medium,5587,0,Good,Single,0,Low,1,Associate Degree,Female,2,11,0,Good,44,0,7645,0,18-25,Medium,3.6666666666666665,Fast Promotion,Middle Income,No Dependents
Senior,Average,Education,18,High,Small,56241,0,Good,Married,0,High,0,Bachelor’s Degree,Female,2,9,0,Good,3,0,5104,0,18-25,Short,3.0,Fast Promotion,Low Income,No Dependents
Senior,Average,Education,23,High,Medium,14606,0,Good,Single,0,High,0,Associate Degree,Female,2,14,0,Good,47,0,6004,3,18-25,Medium,4.666666666666667,Fast Promotion,Low Income,Has Dependents
Entry,Average,Healthcare,41,Very High,Medium,1516,0,Fair,Single,0,Low,0,Associate Degree,Female,3,17,0,Poor,37,0,7422,3,36-45,Medium,4.25,Fast Promotion,Middle Income,Has Dependents
Mid,High,Education,43,Medium,Small,60431,0,Fair,Single,1,Medium,1,High School,Male,0,18,0,Good,18,0,4364,0,36-45,Short,18.0,Stagnant (No Promos),Low Income,No Dependents
Senior,High,Media,37,High,Small,68969,0,Good,Divorced,0,Low,0,High School,Female,1,20,0,Fair,66,1,5948,0,36-45,Medium,10.0,Average Promotion,Low Income,No Dependents
Entry,Average,Technology,55,Low,Medium,51416,0,Good,Single,0,Medium,1,Bachelor’s Degree,Female,3,40,0,Fair,5,0,7963,0,46-55,Short,10.0,Average Promotion,Middle Income,No Dependents
Mid,Average,Media,41,High,Medium,20864,0,Good,Single,1,High,1,Bachelor’s Degree,Male,1,10,0,Fair,2,0,6145,1,36-45,Short,5.0,Fast Promotion,Middle Income,Has Dependents
Entry,Low,Healthcare,18,Medium,Medium,4240,0,Fair,Divorced,1,Low,1,Associate Degree,Female,1,3,0,Good,51,0,8415,4,18-25,Medium,1.5,Fast Promotion,High Income,Has Dependents
Mid,Average,Technology,29,High,Medium,19774,0,Good,Single,1,High,1,Associate Degree,Female,0,1,0,Good,81,0,9806,1,26-35,Long,1.0,Fast Promotion,High Income,Has Dependents
Mid,Average,Media,50,High,Large,894,0,Good,Single,0,High,0,Associate Degree,Male,0,18,0,Good,16,1,6646,0,46-55,Short,18.0,Stagnant (No Promos),Middle Income,No Dependents
Mid,Below Average,Healthcare,26,Very High,Medium,39868,0,Fair,Single,0,Low,0,Bachelor’s Degree,Female,0,10,0,Good,78,0,7195,4,26-35,Long,10.0,Average Promotion,Middle Income,Has Dependents
Mid,High,Education,57,High,Large,25792,0,Fair,Single,0,Low,1,Master’s Degree,Male,0,5,0,Fair,19,0,3869,2,56+,Short,5.0,Fast Promotion,Low Income,Has Dependents
Entry,Average,Healthcare,35,High,Medium,15188,0,Good,Married,0,High,1,Bachelor’s Degree,Female,2,6,0,Good,48,1,8772,3,26-35,Medium,2.0,Fast Promotion,High Income,Has Dependents
Entry,High,Healthcare,25,Low,Small,68470,0,Good,Married,0,Low,1,Bachelor’s Degree,Female,0,13,0,Fair,87,0,7330,1,18-25,Long,13.0,Stagnant (No Promos),Middle Income,Has Dependents
Mid,Average,Finance,46,High,Small,32331,0,Fair,Single,0,Low,1,Bachelor’s Degree,Female,1,29,1,Excellent,35,0,9767,1,46-55,Medium,14.5,Stagnant (No Promos),High Income,Has Dependents
Entry,Below Average,Finance,58,Very High,Large,29266,0,Fair,Single,0,Very High,1,Bachelor’s Degree,Male,0,35,0,Fair,41,0,10126,0,56+,Medium,35.0,Stagnant (No Promos),High Income,No Dependents
Mid,Average,Technology,21,Medium,Medium,44131,0,Poor,Married,0,High,0,High School,Female,1,12,0,Excellent,59,1,11913,0,18-25,Medium,6.0,Average Promotion,High Income,No Dependents
Mid,Below Average,Technology,25,High,Small,73739,0,Good,Single,1,High,0,Master’s Degree,Female,0,17,0,Good,47,1,9801,3,18-25,Medium,17.0,Stagnant (No Promos),High Income,Has Dependents
Mid,Average,Education,49,Low,Medium,28023,0,Poor,Married,0,High,1,High School,Male,1,28,0,Good,49,0,3808,1,46-55,Medium,14.0,Stagnant (No Promos),Low Income,Has Dependents
Mid,Average,Technology,46,High,Medium,1130,0,Poor,Divorced,0,High,0,Bachelor’s Degree,Male,1,25,0,Good,94,0,9179,2,46-55,Long,12.5,Stagnant (No Promos),High Income,Has Dependents
Mid,Low,Technology,22,High,Small,732,0,Poor,Married,1,Medium,0,Bachelor’s Degree,Male,0,6,0,Good,18,1,5789,1,18-25,Short,6.0,Average Promotion,Low Income,Has Dependents
Entry,Average,Education,46,High,Small,3085,0,Good,Married,0,High,0,Associate Degree,Male,4,18,0,Fair,66,0,3301,3,46-55,Medium,3.6,Fast Promotion,Low Income,Has Dependents
Entry,High,Media,53,Very High,Medium,45265,0,Good,Single,0,Medium,1,Associate Degree,Female,3,42,0,Good,98,0,5002,1,46-55,Long,10.5,Average Promotion,Low Income,Has Dependents
Mid,Low,Healthcare,21,Medium,Medium,2796,0,Good,Single,1,Medium,1,Bachelor’s Degree,Female,1,2,0,Good,2,0,7420,1,18-25,Short,1.0,Fast Promotion,Middle Income,Has Dependents
Mid,High,Education,19,Very High,Large,25364,0,Poor,Married,0,Low,1,High School,Male,0,11,0,Good,75,0,4087,3,18-25,Long,11.0,Average Promotion,Low Income,Has Dependents
Entry,High,Education,38,High,Small,7602,0,Fair,Single,0,High,0,Master’s Degree,Male,2,20,0,Excellent,46,0,4191,0,36-45,Medium,6.666666666666667,Average Promotion,Low Income,No Dependents
Mid,Average,Technology,19,High,Medium,799,0,Poor,Single,0,Medium,0,Master’s Degree,Male,0,7,0,Fair,6,1,9691,0,18-25,Short,7.0,Average Promotion,High Income,No Dependents
Mid,Average,Education,56,High,Small,22617,0,Good,Divorced,1,Low,0,PhD,Male,2,10,0,Fair,26,0,3622,1,56+,Short,3.3333333333333335,Fast Promotion,Low Income,Has Dependents
Mid,Average,Education,47,High,Medium,17119,0,Poor,Married,0,Low,0,Bachelor’s Degree,Male,1,27,1,Good,46,1,4675,1,46-55,Medium,13.5,Stagnant (No Promos),Low Income,Has Dependents
Senior,Average,Healthcare,56,High,Large,179,0,Poor,Single,1,Low,0,Associate Degree,Female,2,23,0,Excellent,14,1,7649,4,56+,Short,7.666666666666667,Average Promotion,Middle Income,Has Dependents
Mid,High,Media,44,Very High,Medium,65498,0,Good,Divorced,0,Low,0,Bachelor’s Degree,Female,0,34,0,Good,28,0,6286,0,36-45,Short,34.0,Stagnant (No Promos),Middle Income,No Dependents
Entry,Below Average,Education,53,High,Medium,44238,0,Excellent,Married,0,Medium,0,Associate Degree,Male,2,3,0,Fair,36,0,5387,1,46-55,Medium,1.0,Fast Promotion,Low Income,Has Dependents
Entry,Below Average,Education,51,Very High,Medium,61085,0,Poor,Divorced,0,Low,1,Bachelor’s Degree,Male,0,2,0,Fair,34,1,4266,1,46-55,Short,2.0,Fast Promotion,Low Income,Has Dependents
Entry,Average,Education,54,High,Large,17559,0,Fair,Married,1,High,1,Bachelor’s Degree,Female,1,37,0,Fair,45,0,4009,2,46-55,Medium,18.5,Stagnant (No Promos),Low Income,Has Dependents
Mid,Average,Finance,18,Very High,Small,65365,0,Fair,Married,1,Low,1,High School,Male,3,5,0,Fair,89,0,7204,1,18-25,Long,1.25,Fast Promotion,Middle Income,Has Dependents
Entry,Below Average,Media,55,Very High,Large,13799,0,Poor,Divorced,0,High,0,Master’s Degree,Female,1,25,1,Good,47,1,6133,4,46-55,Medium,12.5,Stagnant (No Promos),Middle Income,Has Dependents
Entry,Below Average,Education,47,Medium,Medium,59200,0,Good,Married,1,Low,1,Associate Degree,Female,1,7,1,Fair,77,0,4352,1,46-55,Long,3.5,Fast Promotion,Low Income,Has Dependents
Entry,High,Education,53,High,Medium,42599,0,Good,Single,0,High,1,Bachelor’s Degree,Female,2,39,0,Good,24,0,4478,0,46-55,Short,13.0,Stagnant (No Promos),Low Income,No Dependents
Mid,Average,Technology,52,High,Large,17175,0,Excellent,Divorced,1,Medium,0,Bachelor’s Degree,Male,4,23,0,Poor,25,0,5536,2,46-55,Short,4.6,Fast Promotion,Low Income,Has Dependents
Senior,Average,Healthcare,32,Very High,Medium,32568,0,Good,Married,0,High,0,Associate Degree,Female,1,6,0,Good,12,0,9940,3,26-35,Short,3.0,Fast Promotion,High Income,Has Dependents
Mid,Average,Media,48,Medium,Medium,27778,0,Poor,Single,0,Low,1,High School,Male,0,36,0,Fair,46,0,6346,1,46-55,Medium,36.0,Stagnant (No Promos),Middle Income,Has Dependents
Entry,Average,Technology,42,High,Medium,32967,0,Good,Married,0,Medium,1,Bachelor’s Degree,Female,1,29,0,Fair,64,1,10738,2,36-45,Medium,14.5,Stagnant (No Promos),High Income,Has Dependents
Senior,Low,Finance,20,High,Medium,24649,0,Fair,Married,0,Low,0,Associate Degree,Female,2,3,0,Poor,51,0,9414,0,18-25,Medium,1.0,Fast Promotion,High Income,No Dependents
Mid,High,Education,57,Very High,Small,61432,0,Poor,Married,0,Low,1,Bachelor’s Degree,Male,2,1,0,Excellent,90,0,3582,5,56+,Long,0.3333333333333333,Fast Promotion,Low Income,Has Dependents
Mid,Average,Technology,24,Medium,Medium,56828,0,Excellent,Single,1,High,1,High School,Male,1,8,0,Fair,90,0,8721,0,18-25,Long,4.0,Fast Promotion,High Income,No Dependents
Senior,Average,Healthcare,41,High,Large,16933,0,Good,Married,1,Low,0,Bachelor’s Degree,Male,3,29,0,Fair,24,0,7596,2,36-45,Short,7.25,Average Promotion,Middle Income,Has Dependents
Entry,High,Healthcare,51,High,Large,12941,0,Excellent,Single,0,Low,1,Bachelor’s Degree,Male,1,4,0,Good,87,0,7412,1,46-55,Long,2.0,Fast Promotion,Middle Income,Has Dependents
Entry,Average,Technology,32,Very High,Medium,58532,0,Fair,Married,0,Low,1,Bachelor’s Degree,Male,0,20,1,Fair,36,0,10435,1,26-35,Medium,20.0,Stagnant (No Promos),High Income,Has Dependents
Entry,Average,Technology,41,High,Small,49037,0,Fair,Divorced,1,Medium,1,Master’s Degree,Male,0,23,0,Good,60,0,6572,4,36-45,Medium,23.0,Stagnant (No Promos),Middle Income,Has Dependents
Mid,Average,Technology,40,Medium,Medium,11773,0,Good,Married,0,High,0,Associate Degree,Female,3,11,0,Good,45,1,10240,1,36-45,Medium,2.75,Fast Promotion,High Income,Has Dependents
Entry,High,Media,49,Very High,Medium,38499,0,Good,Married,0,Medium,0,Bachelor’s Degree,Male,3,18,1,Fair,44,0,6132,4,46-55,Medium,4.5,Fast Promotion,Middle Income,Has Dependents
Mid,Below Average,Education,26,Medium,Large,59659,0,Good,Single,0,High,1,High School,Male,3,6,0,Good,36,0,5050,4,26-35,Medium,1.5,Fast Promotion,Low Income,Has Dependents
Mid,Average,Technology,35,Low,Medium,7534,0,Excellent,Divorced,0,Low,0,Master’s Degree,Male,0,23,1,Good,29,1,8849,1,26-35,Short,23.0,Stagnant (No Promos),High Income,Has Dependents
Mid,Average,Healthcare,51,Low,Small,45247,0,Good,Divorced,0,Medium,0,Master’s Degree,Male,3,21,0,Excellent,74,0,8021,1,46-55,Long,5.25,Average Promotion,Middle Income,Has Dependents
Entry,Below Average,Education,32,High,Small,67,0,Good,Married,0,High,1,Bachelor’s Degree,Male,2,11,0,Fair,12,1,5100,1,26-35,Short,3.6666666666666665,Fast Promotion,Low Income,Has Dependents
Entry,Average,Technology,41,High,Medium,15690,0,Good,Divorced,0,High,1,High School,Male,0,12,1,Fair,74,0,10476,5,36-45,Long,12.0,Average Promotion,High Income,Has Dependents
Senior,High,Technology,48,High,Small,5034,0,Poor,Married,0,Medium,0,Master’s Degree,Female,0,39,0,Fair,42,1,7900,0,46-55,Medium,39.0,Stagnant (No Promos),Middle Income,No Dependents
Mid,Average,Media,58,Low,Large,35341,0,Good,Married,0,Medium,0,PhD,Male,0,37,0,Good,81,0,5512,2,56+,Long,37.0,Stagnant (No Promos),Low Income,Has Dependents
Mid,Average,Finance,53,Very High,Medium,73102,0,Good,Married,1,High,0,Associate Degree,Male,0,10,0,Excellent,74,0,6651,2,46-55,Long,10.0,Average Promotion,Middle Income,Has Dependents
Senior,Average,Media,25,Very High,Large,9874,1,Good,Married,0,Low,0,High School,Female,1,16,1,Fair,35,0,6125,0,18-25,Medium,8.0,Average Promotion,Low Income,No Dependents
Entry,High,Technology,37,Low,Medium,38991,0,Fair,Single,1,Medium,1,Bachelor’s Degree,Male,1,20,1,Good,84,0,9108,0,36-45,Long,10.0,Average Promotion,High Income,No Dependents
Mid,Average,Technology,56,High,Small,66324,0,Fair,Married,1,Medium,0,Bachelor’s Degree,Male,0,26,0,Good,67,0,9653,1,56+,Long,26.0,Stagnant (No Promos),High Income,Has Dependents
Mid,Average,Healthcare,49,High,Small,3333,0,Good,Married,1,Low,0,High School,Male,3,10,0,Poor,16,0,8676,3,46-55,Short,2.5,Fast Promotion,High Income,Has Dependents
Entry,Average,Technology,19,Very High,Small,62533,0,Good,Single,1,High,1,Bachelor’s Degree,Female,1,2,0,Poor,16,0,9163,3,18-25,Short,1.0,Fast Promotion,High Income,Has Dependents
Entry,Average,Education,48,High,Small,7988,0,Fair,Married,1,Medium,1,Bachelor’s Degree,Male,3,10,1,Fair,46,0,6008,2,46-55,Medium,2.5,Fast Promotion,Low Income,Has Dependents
Senior,Below Average,Technology,45,Medium,Small,6009,0,Excellent,Single,1,High,1,Associate Degree,Male,2,35,0,Fair,10,0,7181,3,36-45,Short,11.666666666666666,Average Promotion,Middle Income,Has Dependents
Senior,Average,Healthcare,34,Medium,Medium,24163,0,Fair,Single,0,Medium,1,PhD,Female,1,3,0,Fair,76,0,7883,3,26-35,Long,1.5,Fast Promotion,Middle Income,Has Dependents
Entry,Average,Healthcare,27,High,Small,73452,0,Poor,Married,0,Medium,0,Master’s Degree,Male,0,16,0,Fair,77,0,9642,0,26-35,Long,16.0,Stagnant (No Promos),High Income,No Dependents
Entry,Average,Technology,33,Medium,Medium,58756,0,Good,Divorced,1,Medium,1,Associate Degree,Female,1,17,1,Good,28,0,8432,1,26-35,Short,8.5,Average Promotion,High Income,Has Dependents
Mid,Average,Media,46,High,Large,46217,0,Good,Single,0,Low,1,Associate Degree,Female,1,24,0,Fair,67,0,5824,0,46-55,Long,12.0,Average Promotion,Low Income,No Dependents
Mid,Average,Media,46,Low,Small,66728,0,Good,Married,1,High,0,PhD,Female,1,32,1,Poor,29,0,5745,0,46-55,Short,16.0,Stagnant (No Promos),Low Income,No Dependents
Mid,Average,Technology,29,High,Medium,516,0,Good,Single,0,Low,0,Associate Degree,Male,1,8,0,Excellent,11,1,11647,3,26-35,Short,4.0,Fast Promotion,High Income,Has Dependents
Mid,Below Average,Media,33,High,Small,30735,0,Good,Single,0,Low,1,Associate Degree,Male,0,21,0,Excellent,31,0,5998,1,26-35,Short,21.0,Stagnant (No Promos),Low Income,Has Dependents
Mid,Average,Healthcare,20,High,Medium,49631,0,Poor,Married,0,Low,0,Associate Degree,Male,0,2,0,Excellent,54,1,6669,0,18-25,Medium,2.0,Fast Promotion,Middle Income,No Dependents
